row_id,class_id
test_pen2_orb_cam2_20250924_092337_0002,1
test_pen2_orb_cam2_20250924_092337_0003,1
test_pen2_orb_cam2_20250924_092337_0004,1
test_pen2_orb_cam2_20250924_092337_0005,1
test_pen2_orb_cam2_20250924_092337_0006,0
test_pen2_orb_cam2_20250924_092437_0000,1
test_pen2_orb_cam2_20250924_092437_0001,3
test_pen2_orb_cam2_20250924_092437_0002,1
test_pen2_orb_cam2_20250924_092437_0003,1
test_pen2_orb_cam2_20250924_092437_0004,1
test_pen2_orb_cam2_20250924_092437_0005,0
test_pen2_orb_cam2_20250924_092437_0006,3
test_pen2_orb_cam2_20250924_092538_0000,1
test_pen2_orb_cam2_20250924_092538_0001,3
test_pen2_orb_cam2_20250924_092538_0002,1
test_pen2_orb_cam2_20250924_092538_0003,1
test_pen2_orb_cam2_20250924_092538_0004,1
test_pen2_orb_cam2_20250924_092538_0005,1
test_pen2_orb_cam2_20250924_092538_0006,0
test_pen2_orb_cam2_20250924_092639_0000,3
test_pen2_orb_cam2_20250924_092639_0001,1
test_pen2_orb_cam2_20250924_092639_0002,1
test_pen2_orb_cam2_20250924_092639_0003,1
test_pen2_orb_cam2_20250924_092639_0004,1
test_pen2_orb_cam2_20250924_092639_0005,1
test_pen2_orb_cam2_20250924_092639_0006,0
test_pen2_orb_cam2_20250924_092837_0000,1
test_pen2_orb_cam2_20250924_092837_0001,3
test_pen2_orb_cam2_20250924_092837_0002,1
test_pen2_orb_cam2_20250924_092837_0003,1
test_pen2_orb_cam2_20250924_092837_0004,1
test_pen2_orb_cam2_20250924_092837_0005,1
test_pen2_orb_cam2_20250924_092837_0006,0
test_pen2_orb_cam2_20250924_093137_0000,1
test_pen2_orb_cam2_20250924_093137_0001,3
test_pen2_orb_cam2_20250924_093137_0002,1
test_pen2_orb_cam2_20250924_093137_0003,1
test_pen2_orb_cam2_20250924_093137_0004,1
test_pen2_orb_cam2_20250924_093137_0005,1
test_pen2_orb_cam2_20250924_093137_0006,0
test_pen2_orb_cam2_20250924_093654_0000,3
test_pen2_orb_cam2_20250924_093654_0001,1
test_pen2_orb_cam2_20250924_093654_0002,3
test_pen2_orb_cam2_20250924_093654_0003,1
test_pen2_orb_cam2_20250924_093654_0004,1
test_pen2_orb_cam2_20250924_093654_0005,0
test_pen2_orb_cam2_20250924_093654_0006,1
test_pen2_orb_cam2_20250924_093754_0000,1
test_pen2_orb_cam2_20250924_093754_0001,3
test_pen2_orb_cam2_20250924_093754_0002,3
test_pen2_orb_cam2_20250924_093754_0003,1
test_pen2_orb_cam2_20250924_093754_0004,1
test_pen2_orb_cam2_20250924_093754_0005,1
test_pen2_orb_cam2_20250924_093754_0006,0
test_pen2_orb_cam2_20250924_093855_0000,3
test_pen2_orb_cam2_20250924_093855_0001,3
test_pen2_orb_cam2_20250924_093855_0002,3
test_pen2_orb_cam2_20250924_093855_0003,4
test_pen2_orb_cam2_20250924_093855_0004,4
test_pen2_orb_cam2_20250924_093855_0005,0
test_pen2_orb_cam2_20250924_093909_0000,3
test_pen2_orb_cam2_20250924_093909_0001,3
test_pen2_orb_cam2_20250924_093909_0002,1
test_pen2_orb_cam2_20250924_093909_0003,4
test_pen2_orb_cam2_20250924_093909_0004,3
test_pen2_orb_cam2_20250924_093909_0005,4
test_pen2_orb_cam2_20250924_093909_0006,0
test_pen2_orb_cam2_20250924_094009_0000,3
test_pen2_orb_cam2_20250924_094009_0001,3
test_pen2_orb_cam2_20250924_094009_0002,3
test_pen2_orb_cam2_20250924_094009_0003,1
test_pen2_orb_cam2_20250924_094009_0004,3
test_pen2_orb_cam2_20250924_094009_0005,0
test_pen2_orb_cam2_20250924_094009_0006,3
test_pen2_orb_cam2_20250924_094109_0000,3
test_pen2_orb_cam2_20250924_094109_0001,3
test_pen2_orb_cam2_20250924_094109_0002,3
test_pen2_orb_cam2_20250924_094109_0003,2
test_pen2_orb_cam2_20250924_094109_0004,3
test_pen2_orb_cam2_20250924_094109_0005,0
test_pen2_orb_cam2_20250924_094109_0006,1
test_pen2_orb_cam2_20250924_094210_0000,3
test_pen2_orb_cam2_20250924_094210_0001,4
test_pen2_orb_cam2_20250924_094210_0002,1
test_pen2_orb_cam2_20250924_094210_0003,3
test_pen2_orb_cam2_20250924_094210_0004,3
test_pen2_orb_cam2_20250924_094210_0005,1
test_pen2_orb_cam2_20250924_094210_0006,0
test_pen2_orb_cam2_20250924_094310_0000,3
test_pen2_orb_cam2_20250924_094310_0001,4
test_pen2_orb_cam2_20250924_094310_0002,3
test_pen2_orb_cam2_20250924_094310_0003,1
test_pen2_orb_cam2_20250924_094310_0004,0
test_pen2_orb_cam2_20250924_094310_0005,4
test_pen2_orb_cam2_20250924_094310_0006,0
test_pen2_orb_cam2_20250924_094412_0000,1
test_pen2_orb_cam2_20250924_094412_0001,0
test_pen2_orb_cam2_20250924_094412_0002,3
test_pen2_orb_cam2_20250924_094412_0003,3
test_pen2_orb_cam2_20250924_094412_0004,0
test_pen2_orb_cam2_20250924_094431_0000,3
test_pen2_orb_cam2_20250924_094431_0001,1
test_pen2_orb_cam2_20250924_094431_0002,4
test_pen2_orb_cam2_20250924_094431_0003,3
test_pen2_orb_cam2_20250924_094431_0004,3
test_pen2_orb_cam2_20250924_094431_0005,0
test_pen2_orb_cam2_20250924_094522_0000,3
test_pen2_orb_cam2_20250924_094522_0001,1
test_pen2_orb_cam2_20250924_094522_0002,4
test_pen2_orb_cam2_20250924_094522_0003,3
test_pen2_orb_cam2_20250924_094522_0004,3
test_pen2_orb_cam2_20250924_094522_0005,0
test_pen2_orb_cam2_20250924_094522_0006,0
test_pen2_orb_cam2_20250924_094622_0000,1
test_pen2_orb_cam2_20250924_094622_0001,4
test_pen2_orb_cam2_20250924_094622_0002,4
test_pen2_orb_cam2_20250924_094622_0003,3
test_pen2_orb_cam2_20250924_094622_0004,3
test_pen2_orb_cam2_20250924_094622_0005,0
test_pen2_orb_cam2_20250924_094722_0000,1
test_pen2_orb_cam2_20250924_094722_0001,3
test_pen2_orb_cam2_20250924_094722_0002,0
test_pen2_orb_cam2_20250924_094722_0003,4
test_pen2_orb_cam2_20250924_094722_0004,3
test_pen2_orb_cam2_20250924_094722_0005,0
test_pen2_orb_cam2_20250924_094722_0006,0
test_pen2_orb_cam2_20250924_094823_0000,3
test_pen2_orb_cam2_20250924_094823_0001,4
test_pen2_orb_cam2_20250924_094823_0002,3
test_pen2_orb_cam2_20250924_094823_0003,0
test_pen2_orb_cam2_20250924_094823_0004,0
test_pen2_orb_cam2_20250924_094823_0005,0
test_pen2_orb_cam2_20250924_094923_0000,1
test_pen2_orb_cam2_20250924_094923_0001,3
test_pen2_orb_cam2_20250924_094923_0002,3
test_pen2_orb_cam2_20250924_094923_0003,0
test_pen2_orb_cam2_20250924_094923_0004,4
test_pen2_orb_cam2_20250924_094923_0005,0
test_pen2_orb_cam2_20250924_094923_0006,0
test_pen2_orb_cam2_20250924_095023_0000,1
test_pen2_orb_cam2_20250924_095023_0001,3
test_pen2_orb_cam2_20250924_095023_0002,4
test_pen2_orb_cam2_20250924_095023_0003,0
test_pen2_orb_cam2_20250924_095023_0004,0
test_pen2_orb_cam2_20250924_095023_0005,1
test_pen2_orb_cam2_20250924_095023_0006,0
test_pen2_orb_cam2_20250924_095123_0000,4
test_pen2_orb_cam2_20250924_095123_0001,1
test_pen2_orb_cam2_20250924_095123_0002,3
test_pen2_orb_cam2_20250924_095123_0003,4
test_pen2_orb_cam2_20250924_095123_0004,1
test_pen2_orb_cam2_20250924_095123_0005,0
test_pen2_orb_cam2_20250924_095123_0006,0
test_pen2_orb_cam2_20250924_095223_0000,1
test_pen2_orb_cam2_20250924_095223_0001,1
test_pen2_orb_cam2_20250924_095223_0002,0
test_pen2_orb_cam2_20250924_095223_0003,3
test_pen2_orb_cam2_20250924_095223_0004,1
test_pen2_orb_cam2_20250924_095223_0005,0
test_pen2_orb_cam2_20250924_095223_0006,0
test_pen2_orb_cam2_20250924_095323_0000,1
test_pen2_orb_cam2_20250924_095323_0001,0
test_pen2_orb_cam2_20250924_095323_0002,3
test_pen2_orb_cam2_20250924_095323_0003,1
test_pen2_orb_cam2_20250924_095323_0004,1
test_pen2_orb_cam2_20250924_095323_0005,0
test_pen2_orb_cam2_20250924_095323_0006,0
test_pen2_orb_cam2_20250924_095341_0000,4
test_pen2_orb_cam2_20250924_095341_0001,1
test_pen2_orb_cam2_20250924_095341_0002,1
test_pen2_orb_cam2_20250924_095341_0003,0
test_pen2_orb_cam2_20250924_095341_0004,3
test_pen2_orb_cam2_20250924_095341_0005,0
test_pen2_orb_cam2_20250924_095341_0006,0
test_pen2_orb_cam2_20250924_095442_0000,4
test_pen2_orb_cam2_20250924_095442_0001,1
test_pen2_orb_cam2_20250924_095442_0002,1
test_pen2_orb_cam2_20250924_095442_0003,3
test_pen2_orb_cam2_20250924_095442_0004,0
test_pen2_orb_cam2_20250924_095442_0005,0
test_pen2_orb_cam2_20250924_095442_0006,0
test_pen2_orb_cam2_20250924_095502_0000,4
test_pen2_orb_cam2_20250924_095502_0001,1
test_pen2_orb_cam2_20250924_095502_0002,0
test_pen2_orb_cam2_20250924_095502_0003,1
test_pen2_orb_cam2_20250924_095502_0004,3
test_pen2_orb_cam2_20250924_095502_0005,0
test_pen2_orb_cam2_20250924_095502_0006,0
test_pen2_orb_cam2_20250924_095603_0000,4
test_pen2_orb_cam2_20250924_095603_0001,1
test_pen2_orb_cam2_20250924_095603_0002,3
test_pen2_orb_cam2_20250924_095603_0003,1
test_pen2_orb_cam2_20250924_095603_0004,0
test_pen2_orb_cam2_20250924_095603_0005,0
test_pen2_orb_cam2_20250924_095603_0006,0
test_pen2_orb_cam2_20250924_095703_0000,4
test_pen2_orb_cam2_20250924_095703_0001,1
test_pen2_orb_cam2_20250924_095703_0002,3
test_pen2_orb_cam2_20250924_095703_0003,1
test_pen2_orb_cam2_20250924_095703_0004,3
test_pen2_orb_cam2_20250924_095703_0005,0
test_pen2_orb_cam2_20250924_095703_0006,0
test_pen2_orb_cam2_20250924_095816_0000,3
test_pen2_orb_cam2_20250924_095816_0001,4
test_pen2_orb_cam2_20250924_095816_0002,1
test_pen2_orb_cam2_20250924_095816_0003,3
test_pen2_orb_cam2_20250924_095816_0004,1
test_pen2_orb_cam2_20250924_095816_0005,0
test_pen2_orb_cam2_20250924_095916_0000,4
test_pen2_orb_cam2_20250924_095916_0001,3
test_pen2_orb_cam2_20250924_095916_0002,1
test_pen2_orb_cam2_20250924_095916_0003,4
test_pen2_orb_cam2_20250924_095916_0004,1
test_pen2_orb_cam2_20250924_095916_0005,0
test_pen2_orb_cam2_20250924_095916_0006,4
test_pen2_orb_cam2_20250924_100417_0000,1
test_pen2_orb_cam2_20250924_100417_0001,3
test_pen2_orb_cam2_20250924_100417_0002,1
test_pen2_orb_cam2_20250924_100417_0003,1
test_pen2_orb_cam2_20250924_100417_0004,4
test_pen2_orb_cam2_20250924_100417_0005,0
test_pen2_orb_cam2_20250924_100417_0006,4
test_pen2_orb_cam2_20250924_100623_0000,1
test_pen2_orb_cam2_20250924_100623_0001,1
test_pen2_orb_cam2_20250924_100623_0002,3
test_pen2_orb_cam2_20250924_100623_0003,1
test_pen2_orb_cam2_20250924_100623_0004,4
test_pen2_orb_cam2_20250924_100623_0005,0
test_pen2_orb_cam2_20250924_100623_0006,4
test_pen2_orb_cam2_20250924_100724_0000,1
test_pen2_orb_cam2_20250924_100724_0001,1
test_pen2_orb_cam2_20250924_100724_0002,1
test_pen2_orb_cam2_20250924_100724_0003,3
test_pen2_orb_cam2_20250924_100724_0004,0
test_pen2_orb_cam2_20250924_100724_0005,3
test_pen2_orb_cam2_20250924_100724_0006,3
test_pen2_orb_cam2_20250924_101124_0000,4
test_pen2_orb_cam2_20250924_101124_0001,1
test_pen2_orb_cam2_20250924_101124_0002,1
test_pen2_orb_cam2_20250924_101124_0003,0
test_pen2_orb_cam2_20250924_101124_0004,3
test_pen2_orb_cam2_20250924_101124_0005,3
test_pen2_orb_cam2_20250924_101124_0006,0
test_pen2_orb_cam2_20250924_101225_0000,1
test_pen2_orb_cam2_20250924_101225_0001,1
test_pen2_orb_cam2_20250924_101225_0002,1
test_pen2_orb_cam2_20250924_101225_0003,3
test_pen2_orb_cam2_20250924_101225_0004,0
test_pen2_orb_cam2_20250924_101225_0005,4
test_pen2_orb_cam2_20250924_101225_0006,0
test_pen2_orb_cam2_20250924_101319_0000,1
test_pen2_orb_cam2_20250924_101319_0001,1
test_pen2_orb_cam2_20250924_101319_0002,1
test_pen2_orb_cam2_20250924_101319_0003,3
test_pen2_orb_cam2_20250924_101319_0004,4
test_pen2_orb_cam2_20250924_101319_0005,0
test_pen2_orb_cam2_20250924_101319_0006,0
test_pen2_orb_cam2_20250924_101350_0000,1
test_pen2_orb_cam2_20250924_101350_0001,1
test_pen2_orb_cam2_20250924_101350_0002,3
test_pen2_orb_cam2_20250924_101350_0003,1
test_pen2_orb_cam2_20250924_101350_0004,0
test_pen2_orb_cam2_20250924_101350_0005,2
test_pen2_orb_cam2_20250924_101350_0006,0
test_pen2_orb_cam2_20250924_101708_0000,1
test_pen2_orb_cam2_20250924_101708_0001,1
test_pen2_orb_cam2_20250924_101708_0002,1
test_pen2_orb_cam2_20250924_101708_0003,0
test_pen2_orb_cam2_20250924_101708_0004,3
test_pen2_orb_cam2_20250924_101708_0005,0
test_pen2_orb_cam2_20250924_101708_0006,0
test_pen2_orb_cam2_20250924_101951_0000,4
test_pen2_orb_cam2_20250924_101951_0001,1
test_pen2_orb_cam2_20250924_101951_0002,1
test_pen2_orb_cam2_20250924_101951_0003,3
test_pen2_orb_cam2_20250924_101951_0004,0
test_pen2_orb_cam2_20250924_101951_0005,0
test_pen2_orb_cam2_20250924_101951_0006,0
test_pen2_orb_cam2_20250924_102051_0000,4
test_pen2_orb_cam2_20250924_102051_0001,0
test_pen2_orb_cam2_20250924_102051_0002,3
test_pen2_orb_cam2_20250924_102051_0003,1
test_pen2_orb_cam2_20250924_102051_0004,3
test_pen2_orb_cam2_20250924_102051_0005,0
test_pen2_orb_cam2_20250924_102051_0006,0
test_pen2_orb_cam2_20250924_102152_0000,1
test_pen2_orb_cam2_20250924_102152_0001,1
test_pen2_orb_cam2_20250924_102152_0002,3
test_pen2_orb_cam2_20250924_102152_0003,4
test_pen2_orb_cam2_20250924_102152_0004,0
test_pen2_orb_cam2_20250924_102152_0005,3
test_pen2_orb_cam2_20250924_102152_0006,0
test_pen2_orb_cam2_20250924_102252_0000,4
test_pen2_orb_cam2_20250924_102252_0001,1
test_pen2_orb_cam2_20250924_102252_0002,3
test_pen2_orb_cam2_20250924_102252_0003,4
test_pen2_orb_cam2_20250924_102252_0004,3
test_pen2_orb_cam2_20250924_102252_0005,1
test_pen2_orb_cam2_20250924_102252_0006,0
test_pen2_orb_cam2_20250924_102252_0007,0
test_pen2_orb_cam2_20250924_102352_0000,4
test_pen2_orb_cam2_20250924_102352_0001,4
test_pen2_orb_cam2_20250924_102352_0002,4
test_pen2_orb_cam2_20250924_102352_0003,1
test_pen2_orb_cam2_20250924_102352_0004,3
test_pen2_orb_cam2_20250924_102352_0005,0
test_pen2_orb_cam2_20250924_102352_0006,4
test_pen2_orb_cam2_20250924_102452_0000,2
test_pen2_orb_cam2_20250924_102452_0001,3
test_pen2_orb_cam2_20250924_102452_0002,3
test_pen2_orb_cam2_20250924_102452_0003,3
test_pen2_orb_cam2_20250924_102452_0004,4
test_pen2_orb_cam2_20250924_102452_0005,0
test_pen2_orb_cam2_20250924_102552_0000,2
test_pen2_orb_cam2_20250924_102552_0001,3
test_pen2_orb_cam2_20250924_102552_0002,3
test_pen2_orb_cam2_20250924_102552_0003,4
test_pen2_orb_cam2_20250924_102552_0004,3
test_pen2_orb_cam2_20250924_102552_0005,0
test_pen2_orb_cam2_20250924_102652_0000,3
test_pen2_orb_cam2_20250924_102652_0001,3
test_pen2_orb_cam2_20250924_102652_0002,3
test_pen2_orb_cam2_20250924_102652_0003,3
test_pen2_orb_cam2_20250924_102652_0004,3
test_pen2_orb_cam2_20250924_102652_0005,0
test_pen2_orb_cam2_20250924_102752_0000,4
test_pen2_orb_cam2_20250924_102752_0001,3
test_pen2_orb_cam2_20250924_102752_0002,0
test_pen2_orb_cam2_20250924_102752_0003,3
test_pen2_orb_cam2_20250924_102752_0004,0
test_pen2_orb_cam2_20250924_102752_0005,3
test_pen2_orb_cam2_20250924_102752_0006,3
test_pen2_orb_cam2_20250924_102852_0000,3
test_pen2_orb_cam2_20250924_102852_0001,3
test_pen2_orb_cam2_20250924_102852_0002,3
test_pen2_orb_cam2_20250924_102852_0003,0
test_pen2_orb_cam2_20250924_102852_0004,3
test_pen2_orb_cam2_20250924_102852_0005,4
test_pen2_orb_cam2_20250924_102953_0000,3
test_pen2_orb_cam2_20250924_102953_0001,3
test_pen2_orb_cam2_20250924_102953_0002,3
test_pen2_orb_cam2_20250924_102953_0003,4
test_pen2_orb_cam2_20250924_102953_0004,3
test_pen2_orb_cam2_20250924_102953_0005,4
test_pen2_orb_cam2_20250924_103053_0000,3
test_pen2_orb_cam2_20250924_103053_0001,3
test_pen2_orb_cam2_20250924_103053_0002,4
test_pen2_orb_cam2_20250924_103053_0003,0
test_pen2_orb_cam2_20250924_103053_0004,3
test_pen2_orb_cam2_20250924_103053_0005,4
test_pen2_orb_cam2_20250924_103153_0000,3
test_pen2_orb_cam2_20250924_103153_0001,4
test_pen2_orb_cam2_20250924_103153_0002,3
test_pen2_orb_cam2_20250924_103153_0003,0
test_pen2_orb_cam2_20250924_103153_0004,2
test_pen2_orb_cam2_20250924_103153_0005,3
test_pen2_orb_cam2_20250924_103253_0000,3
test_pen2_orb_cam2_20250924_103253_0001,3
test_pen2_orb_cam2_20250924_103253_0002,3
test_pen2_orb_cam2_20250924_103253_0003,3
test_pen2_orb_cam2_20250924_103253_0004,3
test_pen2_orb_cam2_20250924_103253_0005,3
test_pen2_orb_cam2_20250924_103253_0006,0
test_pen2_orb_cam2_20250924_103354_0000,1
test_pen2_orb_cam2_20250924_103354_0001,3
test_pen2_orb_cam2_20250924_103354_0002,3
test_pen2_orb_cam2_20250924_103354_0003,2
test_pen2_orb_cam2_20250924_103354_0004,4
test_pen2_orb_cam2_20250924_103354_0005,0
test_pen2_orb_cam2_20250924_103354_0006,3
test_pen2_orb_cam2_20250924_103455_0000,4
test_pen2_orb_cam2_20250924_103455_0001,4
test_pen2_orb_cam2_20250924_103455_0002,3
test_pen2_orb_cam2_20250924_103455_0003,3
test_pen2_orb_cam2_20250924_103455_0004,3
test_pen2_orb_cam2_20250924_103455_0005,3
test_pen2_orb_cam2_20250924_103455_0006,3
test_pen2_orb_cam2_20250924_103455_0007,3
test_pen2_orb_cam2_20250924_103555_0000,4
test_pen2_orb_cam2_20250924_103555_0001,3
test_pen2_orb_cam2_20250924_103555_0002,3
test_pen2_orb_cam2_20250924_103555_0003,3
test_pen2_orb_cam2_20250924_103555_0004,3
test_pen2_orb_cam2_20250924_103555_0005,3
test_pen2_orb_cam2_20250924_103555_0006,3
test_pen2_orb_cam2_20250924_103655_0000,2
test_pen2_orb_cam2_20250924_103655_0001,3
test_pen2_orb_cam2_20250924_103655_0002,4
test_pen2_orb_cam2_20250924_103655_0003,3
test_pen2_orb_cam2_20250924_103655_0004,3
test_pen2_orb_cam2_20250924_103655_0005,3
test_pen2_orb_cam2_20250924_103655_0006,3
test_pen2_orb_cam2_20250924_103755_0000,3
test_pen2_orb_cam2_20250924_103755_0001,3
test_pen2_orb_cam2_20250924_103755_0002,3
test_pen2_orb_cam2_20250924_103755_0003,3
test_pen2_orb_cam2_20250924_103755_0004,3
test_pen2_orb_cam2_20250924_103755_0005,3
test_pen2_orb_cam2_20250924_103856_0000,3
test_pen2_orb_cam2_20250924_103856_0001,3
test_pen2_orb_cam2_20250924_103856_0002,3
test_pen2_orb_cam2_20250924_103856_0003,3
test_pen2_orb_cam2_20250924_103856_0004,3
test_pen2_orb_cam2_20250924_103856_0005,3
test_pen2_orb_cam2_20250924_103856_0006,3
test_pen2_orb_cam2_20250924_103856_0007,3
test_pen2_orb_cam2_20250924_105859_0000,1
test_pen2_orb_cam2_20250924_105859_0001,4
test_pen2_orb_cam2_20250924_105859_0002,0
test_pen2_orb_cam2_20250924_105859_0003,1
test_pen2_orb_cam2_20250924_105859_0004,1
test_pen2_orb_cam2_20250924_105859_0005,3
test_pen2_orb_cam2_20250924_105859_0006,0
test_pen2_orb_cam2_20250924_105958_0000,1
test_pen2_orb_cam2_20250924_105958_0001,3
test_pen2_orb_cam2_20250924_105958_0002,4
test_pen2_orb_cam2_20250924_105958_0003,0
test_pen2_orb_cam2_20250924_105958_0004,4
test_pen2_orb_cam2_20250924_105958_0005,1
test_pen2_orb_cam2_20250924_105958_0006,3
test_pen2_orb_cam2_20250925_080002_0000,3
test_pen2_orb_cam2_20250925_080002_0001,3
test_pen2_orb_cam2_20250925_080002_0002,1
test_pen2_orb_cam2_20250925_080002_0003,3
test_pen2_orb_cam2_20250925_080002_0004,3
test_pen2_orb_cam2_20250925_080002_0005,3
test_pen2_orb_cam2_20250925_080002_0006,3
test_pen2_orb_cam2_20250925_080002_0007,4
test_pen2_orb_cam2_20250925_080102_0000,3
test_pen2_orb_cam2_20250925_080102_0001,3
test_pen2_orb_cam2_20250925_080102_0002,1
test_pen2_orb_cam2_20250925_080102_0003,4
test_pen2_orb_cam2_20250925_080102_0004,0
test_pen2_orb_cam2_20250925_080102_0005,1
test_pen2_orb_cam2_20250925_080102_0006,3
test_pen2_orb_cam2_20250925_080202_0000,3
test_pen2_orb_cam2_20250925_080202_0001,3
test_pen2_orb_cam2_20250925_080202_0002,1
test_pen2_orb_cam2_20250925_080202_0003,3
test_pen2_orb_cam2_20250925_080202_0004,4
test_pen2_orb_cam2_20250925_080202_0005,0
test_pen2_orb_cam2_20250925_080202_0006,4
test_pen2_orb_cam2_20250925_080202_0007,3
test_pen2_orb_cam2_20250925_080302_0000,3
test_pen2_orb_cam2_20250925_080302_0001,4
test_pen2_orb_cam2_20250925_080302_0002,3
test_pen2_orb_cam2_20250925_080302_0003,4
test_pen2_orb_cam2_20250925_080302_0004,1
test_pen2_orb_cam2_20250925_080302_0005,0
test_pen2_orb_cam2_20250925_080302_0006,3
test_pen2_orb_cam2_20250925_080402_0000,3
test_pen2_orb_cam2_20250925_080402_0001,3
test_pen2_orb_cam2_20250925_080402_0002,4
test_pen2_orb_cam2_20250925_080402_0003,1
test_pen2_orb_cam2_20250925_080402_0004,4
test_pen2_orb_cam2_20250925_080402_0005,4
test_pen2_orb_cam2_20250925_080402_0006,3
test_pen2_orb_cam2_20250925_080402_0007,3
test_pen2_orb_cam2_20250925_080503_0000,3
test_pen2_orb_cam2_20250925_080503_0001,3
test_pen2_orb_cam2_20250925_080503_0002,4
test_pen2_orb_cam2_20250925_080503_0003,1
test_pen2_orb_cam2_20250925_080503_0004,4
test_pen2_orb_cam2_20250925_080503_0005,3
test_pen2_orb_cam2_20250925_080503_0006,0
test_pen2_orb_cam2_20250925_080503_0007,0
test_pen2_orb_cam2_20250925_080603_0000,4
test_pen2_orb_cam2_20250925_080603_0001,3
test_pen2_orb_cam2_20250925_080603_0002,1
test_pen2_orb_cam2_20250925_080603_0003,1
test_pen2_orb_cam2_20250925_080603_0004,4
test_pen2_orb_cam2_20250925_080603_0005,3
test_pen2_orb_cam2_20250925_080603_0006,0
test_pen2_orb_cam2_20250925_080703_0000,3
test_pen2_orb_cam2_20250925_080703_0001,4
test_pen2_orb_cam2_20250925_080703_0002,4
test_pen2_orb_cam2_20250925_080703_0003,3
test_pen2_orb_cam2_20250925_080703_0004,1
test_pen2_orb_cam2_20250925_080703_0005,0
test_pen2_orb_cam2_20250925_080703_0006,1
test_pen2_orb_cam2_20250925_080803_0000,3
test_pen2_orb_cam2_20250925_080803_0001,3
test_pen2_orb_cam2_20250925_080803_0002,3
test_pen2_orb_cam2_20250925_080803_0003,0
test_pen2_orb_cam2_20250925_080803_0004,4
test_pen2_orb_cam2_20250925_080803_0005,4
test_pen2_orb_cam2_20250925_080803_0006,0
test_pen2_orb_cam2_20250925_080838_0000,3
test_pen2_orb_cam2_20250925_080838_0001,3
test_pen2_orb_cam2_20250925_080838_0002,1
test_pen2_orb_cam2_20250925_080838_0003,0
test_pen2_orb_cam2_20250925_080838_0004,1
test_pen2_orb_cam2_20250925_080838_0005,0
test_pen2_orb_cam2_20250925_080838_0006,4
test_pen2_orb_cam2_20250925_080924_0000,3
test_pen2_orb_cam2_20250925_080924_0001,3
test_pen2_orb_cam2_20250925_080924_0002,1
test_pen2_orb_cam2_20250925_080924_0003,1
test_pen2_orb_cam2_20250925_080924_0004,0
test_pen2_orb_cam2_20250925_080924_0005,4
test_pen2_orb_cam2_20250925_080924_0006,0
test_pen2_orb_cam2_20250925_081158_0000,3
test_pen2_orb_cam2_20250925_081158_0001,3
test_pen2_orb_cam2_20250925_081158_0002,4
test_pen2_orb_cam2_20250925_081158_0003,0
test_pen2_orb_cam2_20250925_081158_0004,1
test_pen2_orb_cam2_20250925_081158_0005,0
test_pen2_orb_cam2_20250925_081158_0006,4
test_pen2_orb_cam2_20250925_081258_0000,3
test_pen2_orb_cam2_20250925_081258_0001,4
test_pen2_orb_cam2_20250925_081258_0002,4
test_pen2_orb_cam2_20250925_081258_0003,3
test_pen2_orb_cam2_20250925_081258_0004,1
test_pen2_orb_cam2_20250925_081258_0005,0
test_pen2_orb_cam2_20250925_081258_0006,0
test_pen2_orb_cam2_20250925_081602_0000,4
test_pen2_orb_cam2_20250925_081602_0001,4
test_pen2_orb_cam2_20250925_081602_0002,3
test_pen2_orb_cam2_20250925_081602_0003,0
test_pen2_orb_cam2_20250925_081602_0004,4
test_pen2_orb_cam2_20250925_081602_0005,1
test_pen2_orb_cam2_20250925_081602_0006,0
test_pen2_orb_cam2_20250925_081655_0000,4
test_pen2_orb_cam2_20250925_081655_0001,1
test_pen2_orb_cam2_20250925_081655_0002,0
test_pen2_orb_cam2_20250925_081655_0003,0
test_pen2_orb_cam2_20250925_081655_0004,4
test_pen2_orb_cam2_20250925_081655_0005,3
test_pen2_orb_cam2_20250925_081655_0006,0
test_pen2_orb_cam2_20250925_081842_0000,4
test_pen2_orb_cam2_20250925_081842_0001,0
test_pen2_orb_cam2_20250925_081842_0002,1
test_pen2_orb_cam2_20250925_081842_0003,0
test_pen2_orb_cam2_20250925_081842_0004,3
test_pen2_orb_cam2_20250925_081842_0005,4
test_pen2_orb_cam2_20250925_081842_0006,0
test_pen2_orb_cam2_20250925_081948_0000,4
test_pen2_orb_cam2_20250925_081948_0001,1
test_pen2_orb_cam2_20250925_081948_0002,3
test_pen2_orb_cam2_20250925_081948_0003,1
test_pen2_orb_cam2_20250925_081948_0004,0
test_pen2_orb_cam2_20250925_081948_0005,0
test_pen2_orb_cam2_20250925_081948_0006,3
test_pen2_orb_cam2_20250925_082026_0000,4
test_pen2_orb_cam2_20250925_082026_0001,3
test_pen2_orb_cam2_20250925_082026_0002,3
test_pen2_orb_cam2_20250925_082026_0003,1
test_pen2_orb_cam2_20250925_082026_0004,1
test_pen2_orb_cam2_20250925_082026_0005,0
test_pen2_orb_cam2_20250925_082026_0006,0
test_pen2_orb_cam2_20250925_082126_0000,1
test_pen2_orb_cam2_20250925_082126_0001,4
test_pen2_orb_cam2_20250925_082126_0002,1
test_pen2_orb_cam2_20250925_082126_0003,3
test_pen2_orb_cam2_20250925_082126_0004,1
test_pen2_orb_cam2_20250925_082126_0005,0
test_pen2_orb_cam2_20250925_082126_0006,0
test_pen2_orb_cam2_20250925_082228_0000,4
test_pen2_orb_cam2_20250925_082228_0001,1
